City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Birao,CF,2021-09-02 01:09:44,10.2849,22.7882,71.96,96,100,4.65
294,Lagoa,PT,2021-09-02 01:09:44,39.05,-27.9833,68.77,95,99,25.26
295,Huarmey,PE,2021-09-02 01:09:45,-10.0681,-78.1522,63.36,83,100,7.31
296,Bosaso,SO,2021-09-02 01:09:45,11.2842,49.1816,88.36,48,1,16.67
297,Kirakira,SB,2021-09-02 01:09:45,-10.4544,161.9205,82.98,74,46,13.13
298,Wanlaweyn,SO,2021-09-02 01:09:46,2.6185,44.8938,74.3,87,15,8.97
299,Grand-Santi,GF,2021-09-02 01:09:46,4.25,-54.3833,72.72,98,99,2.53
300,Roswell,US,2021-09-02 01:06:04,34.0232,-84.3616,77.72,83,1,5.75
301,Lavrentiya,RU,2021-09-02 01:09:46,65.5833,-171.0,46.87,81,100,7.96
302,Seoul,KR,2021-09-02 01:05:29,37.5683,126.9778,76.51,84,100,3.44
303,Brokopondo,SR,2021-09-02 01:09:47,4.75,-55.1667,76.39,87,96,4.16
304,Georgetown,MY,2021-09-02 01:09:47,5.4112,100.3354,79.9,85,20,5.75
305,Kopong,BW,2021-09-02 01:09:47,-24.4833,25.8833,62.35,62,0,10.09
306,Kawalu,ID,2021-09-02 01:09:47,-7.3817,108.2082,73.08,86,100,4.09
307,Sakaiminato,JP,2021-09-02 01:09:48,35.55,133.2333,75.13,82,100,14.58
308,Santa Cruz,BO,2021-09-02 01:09:48,-17.8,-63.1667,80.06,74,98,8.05
309,Ukiah,US,2021-09-02 01:09:48,39.1502,-123.2078,87.51,39,1,9.22
310,Lulea,SE,2021-09-02 01:09:49,65.5842,22.1547,42.87,75,8,10.36
311,Faya,SA,2021-09-02 01:09:49,18.3851,42.4509,64.92,32,19,5.01
312,San Patricio,US,2021-09-02 01:09:49,28.017,-97.5169,88.52,70,6,13.6
313,Harper,LR,2021-09-02 01:09:49,4.375,-7.7169,76.32,87,75,11.18
314,Thayetmyo,MM,2021-09-02 01:09:50,19.3167,95.1833,78.28,91,100,6.35
315,Borzya,RU,2021-09-02 01:09:50,50.3833,116.5167,66.87,63,12,5.26
316,Cloquet,US,2021-09-02 01:09:50,46.7216,-92.4594,62.58,66,1,4.61
317,Faanui,PF,2021-09-02 01:09:51,-16.4833,-151.75,79.32,73,26,17.6
318,Half Moon Bay,US,2021-09-02 01:06:13,37.4636,-122.4286,77.81,72,1,1.01
319,Kaitangata,NZ,2021-09-02 01:09:51,-46.2817,169.8464,55.69,57,0,1.5
320,Wanning,CN,2021-09-02 01:09:51,18.8003,110.3967,81.09,84,100,4.47
321,Luderitz,NA,2021-09-02 01:09:51,-26.6481,15.1594,53.19,87,0,2.93
322,Sainte-Thecle,CA,2021-09-02 01:09:52,46.8168,-72.4991,59.13,65,82,10.38
323,Laguna,US,2021-09-02 01:09:52,38.421,-121.4238,87.24,45,1,5.01
324,Zenzeli,RU,2021-09-02 01:09:52,45.9241,47.0474,74.66,84,95,2.82
325,Port Blair,IN,2021-09-02 01:09:53,11.6667,92.75,78.55,86,100,19.6
326,Cranbrook,CA,2021-09-02 01:09:53,49.4999,-115.7688,62.56,36,100,4.76
327,Jasper,US,2021-09-02 01:09:53,37.2001,-94.3502,81.55,68,1,3.44
328,Billings,US,2021-09-02 01:08:11,45.7833,-108.5007,74.28,35,40,6.91
329,Tomatlan,MX,2021-09-02 01:09:54,19.9333,-105.25,76.12,95,100,2.64
330,Ixtapa,MX,2021-09-02 01:09:54,20.7,-105.2,80.22,94,90,5.75
331,Sobolevo,RU,2021-09-02 01:09:54,54.4299,31.8996,50.23,88,100,9.71
332,Gorodishche,RU,2021-09-02 01:09:54,48.8045,44.4744,67.08,55,0,4.47
333,Lixourion,GR,2021-09-02 01:09:55,38.2019,20.4314,75.78,66,0,18.7
334,Tautira,PF,2021-09-02 01:09:55,-17.7333,-149.15,82.42,78,44,16.17
335,Sayhat,SA,2021-09-02 01:09:55,26.4852,50.0405,93.18,65,2,6.58
336,Khandyga,RU,2021-09-02 01:09:56,62.6667,135.6,59.97,53,45,2.19
337,Inhapim,BR,2021-09-02 01:09:56,-19.5492,-42.12,62.29,92,58,5.1
338,Ambon,ID,2021-09-02 01:09:56,-3.6954,128.1814,80.74,89,40,4.61
339,Asau,RO,2021-09-02 01:09:56,46.4333,26.4,58.75,92,71,3.94
340,Smithers,CA,2021-09-02 01:09:57,54.7804,-127.1743,70.84,34,6,1.43
341,Kodinsk,RU,2021-09-02 01:09:57,58.6881,99.1844,49.37,75,16,5.7
342,Vardo,NO,2021-09-02 01:09:57,70.3705,31.1107,46.08,78,100,19.53
343,Quesnel,CA,2021-09-02 01:09:58,52.9999,-122.5029,66.36,36,82,6.22
344,Mgandu,TZ,2021-09-02 01:09:58,-5.95,34.1333,61.63,70,9,9.98
345,Grado,ES,2021-09-02 01:09:58,43.388,-6.0743,64.9,97,40,0.0
346,Bambous Virieux,MU,2021-09-02 01:09:58,-20.3428,57.7575,69.22,77,12,13.8
347,Anarrakhi,GR,2021-09-02 01:09:59,40.4833,21.5667,57.67,67,0,4.56
348,Xingcheng,CN,2021-09-02 01:09:59,40.6167,120.7167,75.81,74,0,6.42
349,Glendive,US,2021-09-02 01:09:59,47.1053,-104.7125,80.53,30,100,8.01
350,Fort Nelson,CA,2021-09-02 01:09:59,58.8053,-122.7002,65.93,47,0,1.81
351,Bud,US,2021-09-02 01:10:00,39.447,-86.1758,69.93,70,0,6.76
352,Hambantota,LK,2021-09-02 01:10:00,6.1241,81.1185,77.34,100,20,6.91
353,Maroua,CM,2021-09-02 01:10:00,10.591,14.3159,75.58,77,15,5.14
354,Doha,QA,2021-09-02 01:10:00,25.2867,51.5333,89.91,70,0,2.3
355,Nacala,MZ,2021-09-02 01:10:01,-14.5428,40.6728,70.43,93,1,5.77
356,Phangnga,TH,2021-09-02 01:10:01,8.4509,98.5298,75.24,86,100,4.32
357,Souillac,MU,2021-09-02 01:10:01,-20.5167,57.5167,69.37,80,4,12.37
358,Imeni Poliny Osipenko,RU,2021-09-02 01:10:02,52.4201,136.4853,64.11,68,8,6.89
359,Mawlaik,MM,2021-09-02 01:10:02,23.6333,94.4167,76.17,99,100,1.48
360,Griffith,US,2021-09-02 01:10:03,41.5284,-87.4237,71.89,68,1,6.91
361,Uglich,RU,2021-09-02 01:10:03,57.5275,38.3317,48.0,95,71,5.84
362,Brigham City,US,2021-09-02 01:10:03,41.5102,-112.0155,82.42,40,1,3.44
363,Henties Bay,NA,2021-09-02 01:10:04,-22.116,14.2845,52.86,83,0,6.64
364,Pacific Grove,US,2021-09-02 01:10:04,36.6177,-121.9166,73.15,77,40,1.99
365,Teguise,ES,2021-09-02 01:10:04,29.0605,-13.564,71.82,83,0,11.5
366,Chatra,IN,2021-09-02 01:07:09,24.2167,84.8667,77.2,83,80,4.76
367,Zachary,US,2021-09-02 01:10:05,30.6485,-91.1565,80.69,83,1,8.05
368,Maiduguri,NG,2021-09-02 01:10:05,11.8464,13.1603,77.32,71,57,8.05
369,Kenai,US,2021-09-02 01:06:31,60.5544,-151.2583,64.02,73,75,14.97
370,Avera,US,2021-09-02 01:10:05,33.194,-82.5271,81.28,64,0,9.13
371,Roald,NO,2021-09-02 01:10:06,62.5833,6.1333,57.16,88,90,12.66
372,Touros,BR,2021-09-02 01:10:06,-5.1989,-35.4608,74.3,73,35,16.51
373,Litovko,RU,2021-09-02 01:10:06,49.2361,135.1742,61.5,86,98,7.38
374,Tarko-Sale,RU,2021-09-02 01:10:06,64.9225,77.785,41.88,74,100,5.91
375,Evensk,RU,2021-09-02 01:10:07,61.95,159.2333,52.54,73,97,10.76
376,Kupang,ID,2021-09-02 01:10:07,-10.1667,123.5833,86.58,62,20,12.66
377,Waterfoot,GB,2021-09-02 01:10:07,53.6929,-2.2525,57.15,86,100,1.01
378,Rawson,AR,2021-09-02 01:10:08,-43.3002,-65.1023,49.73,73,100,9.98
379,Tari,NG,2021-09-02 01:10:08,12.4086,4.4914,73.53,81,100,9.28
380,Santa Vitoria Do Palmar,BR,2021-09-02 01:10:08,-33.5189,-53.3681,58.84,88,100,10.98
381,Kayerkan,RU,2021-09-02 01:10:08,69.3497,87.7602,37.2,92,97,8.03
382,Broken Hill,AU,2021-09-02 01:10:09,-31.95,141.4333,80.71,24,0,28.99
383,Lima,PE,2021-09-02 01:08:54,-12.0432,-77.0282,60.91,79,90,10.36
384,Vuktyl,RU,2021-09-02 01:10:09,63.8567,57.3094,48.6,93,100,13.8
385,Carballo,ES,2021-09-02 01:10:09,43.213,-8.691,65.91,90,95,0.78
386,Sao Filipe,CV,2021-09-02 01:10:10,14.8961,-24.4956,78.8,83,92,2.1
387,Zhezkazgan,KZ,2021-09-02 01:10:10,47.8043,67.7144,58.91,44,28,7.72
388,Necochea,AR,2021-09-02 01:07:06,-38.5473,-58.7368,49.82,88,100,11.95
389,Siilinjarvi,FI,2021-09-02 01:10:10,63.0833,27.6667,42.82,93,0,12.66
390,Honningsvag,NO,2021-09-02 01:10:11,70.9821,25.9704,45.03,80,100,24.18
391,Ostrovnoy,RU,2021-09-02 01:10:11,68.0531,39.5131,43.81,91,100,10.87
392,Padang,ID,2021-09-02 01:10:11,-0.9492,100.3543,77.52,81,100,2.17
393,Honiara,SB,2021-09-02 01:10:11,-9.4333,159.95,85.62,68,41,8.3
394,Bushenyi,UG,2021-09-02 01:10:12,-0.5853,30.2114,61.97,90,100,2.82
395,Lochmaben,GB,2021-09-02 01:10:12,55.1301,-3.4429,56.25,86,69,8.86
396,Lishu,CN,2021-09-02 01:10:12,43.3047,124.3278,74.35,63,12,5.99
397,Benghazi,LY,2021-09-02 01:10:13,32.1167,20.0667,80.1,74,0,14.27
398,Mandalgovi,MN,2021-09-02 01:10:13,45.7625,106.2708,59.94,64,0,13.04
399,Riberalta,BO,2021-09-02 01:10:13,-10.9833,-66.1,79.52,60,68,3.27
400,Karratha,AU,2021-09-02 01:10:13,-20.7377,116.8463,74.46,38,85,14.07
401,Vao,NC,2021-09-02 01:10:14,-22.6667,167.4833,68.02,70,0,21.36
402,Altagracia De Orituco,VE,2021-09-02 01:10:14,9.8601,-66.3814,72.21,92,7,2.51
403,Grinnell,US,2021-09-02 01:10:14,41.743,-92.7224,73.11,73,1,3.0
404,Qaqortoq,GL,2021-09-02 01:10:15,60.7167,-46.0333,48.7,89,100,4.14
405,Nouakchott,MR,2021-09-02 01:10:15,18.0858,-15.9785,84.13,79,44,14.83
406,Ostersund,SE,2021-09-02 01:09:59,63.1792,14.6357,46.85,87,90,8.05
407,Batticaloa,LK,2021-09-02 01:10:15,7.7102,81.6924,79.3,80,100,2.46
408,Pangody,RU,2021-09-02 01:10:16,65.85,74.4859,39.83,80,100,8.86
409,Kuusankoski,FI,2021-09-02 01:10:16,60.907,26.6244,45.12,81,0,9.22
410,Ornskoldsvik,SE,2021-09-02 01:10:16,63.2909,18.7153,44.42,81,75,10.36
411,Puerto Leguizamo,CO,2021-09-02 01:10:16,-0.1934,-74.7819,72.48,97,95,2.06
412,Mtwara,TZ,2021-09-02 01:10:17,-10.2667,40.1833,70.9,94,40,6.08
413,Nampula,MZ,2021-09-02 01:10:17,-15.1165,39.2666,64.31,99,43,2.71
414,Khorol,UA,2021-09-02 01:10:17,49.7837,33.2783,56.95,88,99,7.02
415,Dingle,PH,2021-09-02 01:10:17,10.9995,122.6711,82.69,74,99,0.45
416,Buta,CD,2021-09-02 01:10:18,2.7858,24.73,67.69,99,100,2.51
417,Saint Anthony,US,2021-09-02 01:10:18,45.0205,-93.218,73.81,61,1,1.01
418,Ipixuna,BR,2021-09-02 01:10:18,-1.7625,-48.8043,78.75,96,14,4.43
419,Palembang,ID,2021-09-02 01:10:19,-2.9167,104.7458,75.29,100,75,0.0
420,Tuatapere,NZ,2021-09-02 01:10:19,-46.1333,167.6833,57.81,54,5,1.21
421,Yerofey Pavlovich,RU,2021-09-02 01:10:19,53.9667,121.9667,68.56,61,9,3.13
422,Trudarmeyskiy,RU,2021-09-02 01:10:19,54.132,86.4098,48.45,69,91,1.61
423,Sayyan,YE,2021-09-02 01:10:20,15.1718,44.3244,63.59,42,27,4.45
424,Bulungu,CD,2021-09-02 01:10:20,-4.55,18.6,77.81,63,91,3.27
425,Luena,AO,2021-09-02 01:10:20,-11.7833,19.9167,60.37,25,0,3.76
426,Solvychegodsk,RU,2021-09-02 01:10:21,61.3305,46.9156,48.74,98,100,8.19
427,Vila Franca Do Campo,PT,2021-09-02 01:10:21,37.7167,-25.4333,70.21,87,37,4.36
428,Saint-Augustin,CA,2021-09-02 01:10:21,51.226,-58.6502,51.84,87,100,10.51
429,Tartus,SY,2021-09-02 01:10:21,34.889,35.8866,77.49,75,0,3.67
430,Villanueva De La Serena,ES,2021-09-02 01:10:22,38.9766,-5.7974,67.82,72,13,1.66
431,Biak,ID,2021-09-02 01:10:22,-0.9131,122.8766,81.54,71,85,4.23
432,Tucurui,BR,2021-09-02 01:10:22,-3.7661,-49.6725,73.49,94,100,2.64
433,La Ronge,CA,2021-09-02 01:10:22,55.1001,-105.2842,56.89,95,100,3.67
434,Saint-Francois,FR,2021-09-02 01:10:23,46.4154,3.9054,56.17,95,0,0.0
435,Comodoro Rivadavia,AR,2021-09-02 01:10:23,-45.8667,-67.5,44.46,93,90,4.61
436,Buraydah,SA,2021-09-02 01:08:13,26.326,43.975,85.15,13,0,6.62
437,Ambilobe,MG,2021-09-02 01:10:23,-13.2,49.05,65.46,81,70,4.7
438,Anloga,GH,2021-09-02 01:10:24,5.7947,0.8973,77.7,90,100,18.28
439,Santo Nino,PH,2021-09-02 01:10:24,6.435,124.6975,82.71,75,100,1.52
440,Tuma,RU,2021-09-02 01:10:24,55.148,40.5537,50.45,97,100,6.24
441,Walvis Bay,NA,2021-09-02 01:10:25,-22.9575,14.5053,53.1,81,0,8.75
442,Codrington,AU,2021-09-02 01:10:25,-38.2667,141.9667,67.73,54,0,24.43
443,Humberto De Campos,BR,2021-09-02 01:10:25,-2.5983,-43.4611,76.23,86,69,4.76
444,Tilichiki,RU,2021-09-02 01:10:26,60.4667,166.1,55.98,73,82,5.79
445,Kaeo,NZ,2021-09-02 01:10:26,-35.1,173.7833,62.33,65,24,13.22
446,Pallasovka,RU,2021-09-02 01:10:26,50.05,46.8833,66.47,54,100,5.44
447,Sao Joao Da Barra,BR,2021-09-02 01:08:37,-21.6403,-41.0511,69.31,85,66,11.16
448,Hailar,CN,2021-09-02 01:10:26,49.2,119.7,61.97,80,19,4.74
449,Sao Carlos,BR,2021-09-02 01:10:27,-22.0175,-47.8908,64.13,47,72,5.01
450,Kinna,SE,2021-09-02 01:10:27,57.5073,12.6946,53.33,79,20,3.6
451,Katsuura,JP,2021-09-02 01:10:27,35.1333,140.3,68.11,96,100,9.53
452,Iroquois Falls,CA,2021-09-02 01:10:27,48.7669,-80.6831,49.95,69,24,4.99
453,Weifang,CN,2021-09-02 01:10:28,36.71,119.1019,71.01,76,92,1.74
454,Johnstown,US,2021-09-02 01:07:32,40.3267,-78.922,64.74,89,90,12.66
455,Samarai,PG,2021-09-02 01:10:28,-10.6167,150.6667,79.0,85,39,20.69
456,Lasa,IT,2021-09-02 01:10:28,46.6166,10.7002,51.37,86,0,1.7
457,Raga,SS,2021-09-02 01:10:29,8.4596,25.678,69.93,95,100,4.74
458,Fairbanks,US,2021-09-02 01:08:23,64.8378,-147.7164,73.4,46,1,0.0
459,Merke,KZ,2021-09-02 01:10:29,42.8728,73.1786,64.42,41,0,4.83
460,Saint-Pierre,RE,2021-09-02 01:10:29,-21.3393,55.4781,69.44,76,4,8.05
461,Hamilton,US,2021-09-02 01:06:57,39.1834,-84.5333,72.91,68,40,1.01
462,Port Lincoln,AU,2021-09-02 01:10:30,-34.7333,135.8667,73.56,31,95,32.91
463,Mpika,ZM,2021-09-02 01:10:30,-11.8343,31.4529,58.73,57,5,7.23
464,Pajapan,MX,2021-09-02 01:10:30,18.25,-94.7,78.58,89,100,2.39
465,Prado,BR,2021-09-02 01:10:30,-17.3411,-39.2208,69.37,90,100,8.41
466,Pompeia,BR,2021-09-02 01:10:31,-22.1086,-50.1717,65.43,41,0,6.64
467,Tadine,NC,2021-09-02 01:10:31,-21.55,167.8833,72.34,52,5,16.2
468,Manaus,BR,2021-09-02 01:06:59,-3.1019,-60.025,77.49,88,40,3.44
469,Nimes,FR,2021-09-02 01:10:31,43.8333,4.35,66.61,88,0,3.44
470,Tura,IN,2021-09-02 01:10:31,25.5198,90.2201,75.16,96,100,2.55
471,Shingu,JP,2021-09-02 01:10:32,33.7333,135.9833,82.9,72,100,6.42
472,Port Moresby,PG,2021-09-02 01:10:32,-9.4431,147.1797,82.49,67,28,5.26
473,Ayan,RU,2021-09-02 01:10:32,56.45,138.1667,61.36,58,5,4.47
474,Kushima,JP,2021-09-02 01:10:33,31.4583,131.2333,84.45,63,100,7.96
475,Nuuk,GL,2021-09-02 01:10:33,64.1835,-51.7216,52.41,54,33,0.0
476,Pakxe,LA,2021-09-02 01:10:33,15.1167,105.7833,79.61,86,89,1.68
477,Aswan,EG,2021-09-02 01:10:33,24.0934,32.907,90.66,21,31,13.8
478,Harnosand,SE,2021-09-02 01:10:34,62.6323,17.9379,46.99,68,20,18.48
479,Sinnar,SD,2021-09-02 01:10:34,13.5691,33.5672,76.44,81,100,8.23
480,Yuanping,CN,2021-09-02 01:10:34,38.7153,112.7575,69.37,65,52,1.95
481,Mazamari,PE,2021-09-02 01:10:35,-11.3258,-74.5308,75.65,75,100,3.04
482,Praya,CV,2021-09-02 01:05:42,14.9215,-23.5087,81.14,89,75,5.75
483,Carutapera,BR,2021-09-02 01:10:35,-1.195,-46.02,75.22,93,32,5.53
484,Ahipara,NZ,2021-09-02 01:10:35,-35.1667,173.1667,59.38,63,78,8.43
485,Sovetskiy,RU,2021-09-02 01:10:35,61.3614,63.5842,48.09,66,100,10.98
486,Palmer,US,2021-09-02 01:10:36,42.1584,-72.3287,64.02,86,75,1.01
487,Kapit,MY,2021-09-02 01:10:36,2.0167,112.9333,74.48,98,100,0.96
488,Gazanjyk,TM,2021-09-02 01:10:36,39.2446,55.5154,73.49,17,0,12.55
489,Denpasar,ID,2021-09-02 01:05:39,-8.65,115.2167,80.26,78,40,11.5
490,Vernon,CA,2021-09-02 01:10:05,50.2581,-119.2691,67.6,48,93,1.99
491,Zarubino,RU,2021-09-02 01:10:37,42.63,131.0922,69.4,59,0,0.49
492,Heiligenhafen,DE,2021-09-02 01:10:37,54.3667,10.9833,60.82,92,10,10.25
493,Garliava,LT,2021-09-02 01:10:37,54.8167,23.8667,49.98,74,32,9.6
494,Kassala,SD,2021-09-02 01:10:37,15.451,36.4,79.52,78,11,9.44
495,Chumikan,RU,2021-09-02 01:10:38,54.7183,135.315,60.82,54,6,2.35
496,Sibolga,ID,2021-09-02 01:10:38,1.7427,98.7792,74.89,86,100,3.44
497,Arinos,BR,2021-09-02 01:10:38,-15.9169,-46.1056,72.1,50,46,2.59
498,Adrar,MR,2021-09-02 01:10:39,20.5022,-10.0711,92.68,16,5,13.42
499,Ponta Delgada,PT,2021-09-02 01:05:44,37.7333,-25.6667,70.52,83,20,8.05
500,Araouane,ML,2021-09-02 01:10:39,18.9048,-3.5265,98.1,12,40,7.43
501,Cascais,PT,2021-09-02 01:10:39,38.6979,-9.4215,69.48,78,1,6.2
502,Sorong,ID,2021-09-02 01:10:39,-0.8833,131.25,82.33,74,17,0.67
503,Arawa,PG,2021-09-02 01:10:40,-6.2132,155.5367,88.05,57,12,5.97
504,Atikokan,CA,2021-09-02 01:10:40,48.7555,-91.6216,63.39,57,100,4.65
505,Wajima,JP,2021-09-02 01:10:40,37.4,136.9,74.19,73,91,15.86
506,Manado,ID,2021-09-02 01:10:41,1.487,124.8455,77.77,94,40,2.3
507,Havre-Saint-Pierre,CA,2021-09-02 01:10:41,50.2334,-63.5986,55.76,100,90,5.75
508,De-Kastri,RU,2021-09-02 01:10:41,51.4667,140.7833,58.05,95,100,4.41
509,Fukuma,JP,2021-09-02 01:10:41,33.7667,130.4667,82.4,94,100,3.31
510,Lompoc,US,2021-09-02 01:10:42,34.6391,-120.4579,75.78,71,1,12.66
511,Bowen,AU,2021-09-02 01:10:42,-20.0167,148.2333,74.73,66,3,21.72
512,Mandeville,JM,2021-09-02 01:10:42,18.0417,-77.5071,73.45,96,100,3.38
513,Xining,CN,2021-09-02 01:08:35,36.6167,101.7667,61.34,69,100,3.33
514,Vawkavysk,BY,2021-09-02 01:10:43,53.1561,24.4513,46.44,89,34,10.45
515,Korla,CN,2021-09-02 01:10:43,41.7597,86.1469,70.32,50,100,1.86
516,Labuhan,ID,2021-09-02 01:10:43,-6.8844,112.2051,81.64,61,94,12.55
517,Constitucion,CL,2021-09-02 01:10:43,-35.3333,-72.4167,52.3,86,0,7.72
518,Muroto,JP,2021-09-02 01:10:44,33.2833,134.15,80.51,79,100,9.19
519,Tanabe,JP,2021-09-02 01:10:44,33.7333,135.3667,82.92,80,100,1.99
520,Bonga,ET,2021-09-02 01:10:44,7.2833,36.2333,59.76,99,100,0.96
521,Svetlogorsk,BY,2021-09-02 01:10:44,52.6333,29.7333,50.45,91,92,10.13
522,Zaysan,KZ,2021-09-02 01:10:45,47.4667,84.8667,58.32,69,4,1.41
523,Sakakah,SA,2021-09-02 01:10:45,29.9697,40.2064,87.49,15,0,2.71
524,Leshukonskoye,RU,2021-09-02 01:10:45,64.8989,45.7622,44.01,96,100,1.68
525,Puerto Escondido,MX,2021-09-02 01:07:40,15.85,-97.0667,83.23,57,75,5.75
526,Kokoda,PG,2021-09-02 01:10:46,-8.8785,147.7407,86.74,59,66,6.58
527,Grand Gaube,MU,2021-09-02 01:10:46,-20.0064,57.6608,69.39,78,5,4.0
528,La Tuque,CA,2021-09-02 01:10:46,47.4334,-72.7824,47.48,82,84,3.6
529,Arlit,NE,2021-09-02 01:10:47,18.7369,7.3853,93.97,11,6,7.27
530,Vila Do Maio,CV,2021-09-02 01:10:47,15.1333,-23.2167,81.39,82,89,2.55
531,Jalu,LY,2021-09-02 01:10:47,29.0331,21.5482,79.18,41,0,8.88
532,San Rafael Del Sur,NI,2021-09-02 01:10:47,11.8485,-86.4384,74.88,92,100,6.55
533,Tommot,RU,2021-09-02 01:10:48,58.9564,126.2925,64.76,65,24,2.44
534,Emet,TR,2021-09-02 01:10:48,39.343,29.2585,54.91,79,0,3.96
535,Krasnoselkup,RU,2021-09-02 01:10:48,65.7,82.4667,41.88,89,100,5.41
536,Manyana,BW,2021-09-02 01:10:49,-23.4,21.7167,60.12,15,0,8.3
537,Taltal,CL,2021-09-02 01:10:49,-25.4,-70.4833,62.47,72,16,3.62
538,Lubumbashi,CD,2021-09-02 01:10:49,-11.6609,27.4794,61.3,48,3,3.22
539,Batagay-Alyta,RU,2021-09-02 01:10:49,67.8006,130.4114,52.83,57,100,3.98
540,Benguela,AO,2021-09-02 01:10:50,-12.5763,13.4055,70.05,88,60,6.71
541,Macomb,US,2021-09-02 01:06:01,40.4592,-90.6718,72.75,88,1,4.61
542,Mahajanga,MG,2021-09-02 01:10:50,-15.7167,46.3167,71.62,64,20,13.8
543,Cocachacra,PE,2021-09-02 01:10:50,-17.0883,-71.7575,59.05,86,45,2.71
544,Baglung,NP,2021-09-02 01:10:51,28.2719,83.5898,69.93,90,63,2.89
545,Abakaliki,NG,2021-09-02 01:10:51,6.3163,8.1169,71.64,97,99,4.83
546,Key Largo,US,2021-09-02 01:10:51,25.0865,-80.4473,86.0,72,96,11.97
547,Kilis,TR,2021-09-02 01:10:52,36.7161,37.115,64.63,82,0,5.46
548,Margate,GB,2021-09-02 01:10:52,51.3813,1.3862,61.3,93,100,11.23
549,Usinsk,RU,2021-09-02 01:10:52,65.9939,57.5281,43.29,93,100,14.81
550,Mehamn,NO,2021-09-02 01:10:52,71.0357,27.8492,44.53,83,100,21.18
551,Kontagora,NG,2021-09-02 01:10:53,10.3999,5.4695,68.54,93,100,4.23
552,Puerto Suarez,BO,2021-09-02 01:10:53,-18.95,-57.8,80.2,26,100,2.53
553,Severomorsk,RU,2021-09-02 01:10:53,69.0689,33.4162,43.2,92,100,12.84
554,Cochrane,CA,2021-09-02 01:10:53,51.1834,-114.4687,58.42,45,90,13.8
555,Agua Dulce,MX,2021-09-02 01:10:54,18.1333,-94.1333,80.35,84,100,3.24
556,Rocha,UY,2021-09-02 01:10:54,-34.4833,-54.3333,57.16,99,100,10.0
557,Ngunguru,NZ,2021-09-02 01:10:54,-35.6167,174.5,62.17,57,28,14.65
558,Daru,PG,2021-09-02 01:10:55,-9.0763,143.2092,82.17,79,31,17.47
559,Teguldet,RU,2021-09-02 01:10:55,57.3064,88.1667,44.35,88,66,2.71
560,Harlow,GB,2021-09-02 01:10:55,51.7766,0.1116,59.63,87,90,6.91
561,At-Bashi,KG,2021-09-02 01:10:55,41.1702,75.8106,47.8,45,0,0.38
